Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
38.549999,39.900002,38.049999,39.5,38.245876,33000.0,2017-07-10T00:00:00,ABTX
38.799999,39.599998,38.349998,38.400002,37.180798,15400.0,2017-07-11T00:00:00,ABTX
38.849998,39.450001,38.75,39.299999,38.052223,10100.0,2017-07-12T00:00:00,ABTX
39.099998,39.400002,39.099998,39.200001,37.955406,7800.0,2017-07-13T00:00:00,ABTX
39.099998,39.5,38.900002,39.25,38.003815,15700.0,2017-07-14T00:00:00,ABTX
39.0,39.450001,38.900002,39.099998,37.85857,10800.0,2017-07-17T00:00:00,ABTX
38.849998,39.799999,38.849998,39.299999,38.052223,16600.0,2017-07-18T00:00:00,ABTX
39.549999,39.700001,39.25,39.400002,38.149048,7300.0,2017-07-19T00:00:00,ABTX
39.599998,39.599998,39.200001,39.400002,38.149048,4900.0,2017-07-20T00:00:00,ABTX
39.799999,39.799999,38.900002,39.0,37.761745,17300.0,2017-07-21T00:00:00,ABTX
39.0,39.25,38.599998,39.150002,37.906994,15700.0,2017-07-24T00:00:00,ABTX
38.599998,39.450001,38.299999,38.400002,37.180798,35700.0,2017-07-25T00:00:00,ABTX
38.599998,38.700001,38.299999,38.450001,37.229214,20600.0,2017-07-26T00:00:00,ABTX
38.25,38.950001,37.849998,38.0,36.793491,47200.0,2017-07-27T00:00:00,ABTX
38.049999,38.5,37.299999,37.450001,36.26096,15800.0,2017-07-28T00:00:00,ABTX
37.900002,38.0,37.349998,37.549999,36.357784,12400.0,2017-07-31T00:00:00,ABTX
37.549999,38.099998,37.400002,38.0,36.793491,11800.0,2017-08-01T00:00:00,ABTX
38.25,38.25,37.650002,37.75,36.551434,10000.0,2017-08-02T00:00:00,ABTX
37.599998,37.700001,36.950001,37.0,35.825253,9800.0,2017-08-03T00:00:00,ABTX
37.099998,37.375,36.799999,37.049999,35.873665,10700.0,2017-08-04T00:00:00,ABTX
36.849998,37.775002,36.849998,37.150002,35.970486,16500.0,2017-08-07T00:00:00,ABTX
37.150002,37.200001,36.849998,36.950001,35.77684,40700.0,2017-08-08T00:00:00,ABTX
36.799999,36.950001,36.299999,36.650002,35.486366,36100.0,2017-08-09T00:00:00,ABTX
36.349998,36.825001,35.549999,36.099998,34.953819,73500.0,2017-08-10T00:00:00,ABTX
36.5,36.5,35.549999,36.0,34.857002,48200.0,2017-08-11T00:00:00,ABTX
36.25,37.400002,35.950001,37.200001,36.018902,26000.0,2017-08-14T00:00:00,ABTX
37.400002,37.450001,36.950001,37.099998,35.92207,16800.0,2017-08-15T00:00:00,ABTX
37.349998,37.349998,36.0,36.099998,34.953819,16800.0,2017-08-16T00:00:00,ABTX
35.849998,36.0,35.5,35.549999,34.421284,20800.0,2017-08-17T00:00:00,ABTX
35.5,35.75,35.400002,35.5,34.372871,20300.0,2017-08-18T00:00:00,ABTX
35.5,35.650002,35.349998,35.450001,34.324459,11800.0,2017-08-21T00:00:00,ABTX
35.5,35.599998,35.299999,35.5,34.372871,20700.0,2017-08-22T00:00:00,ABTX
35.299999,36.049999,35.299999,35.349998,34.227638,10900.0,2017-08-23T00:00:00,ABTX
35.400002,35.700001,35.25,35.599998,34.469696,27600.0,2017-08-24T00:00:00,ABTX
35.599998,36.099998,35.450001,35.900002,34.76017,11500.0,2017-08-25T00:00:00,ABTX
35.299999,35.299999,33.950001,34.0,32.920494,112700.0,2017-08-28T00:00:00,ABTX
33.75,33.799999,33.200001,33.200001,32.145893,36300.0,2017-08-29T00:00:00,ABTX
33.25,34.299999,33.099998,34.150002,33.065739,46900.0,2017-08-30T00:00:00,ABTX
34.400002,34.400002,33.900002,34.049999,32.968906,73200.0,2017-08-31T00:00:00,ABTX
34.775002,35.049999,34.0,34.5,33.404621,49300.0,2017-09-01T00:00:00,ABTX
34.0,34.075001,33.200001,33.299999,32.242718,79300.0,2017-09-05T00:00:00,ABTX
33.25,33.5,33.0,33.049999,32.000664,72700.0,2017-09-06T00:00:00,ABTX
33.0,33.150002,32.599998,32.650002,31.613359,39600.0,2017-09-07T00:00:00,ABTX
32.505001,32.549999,31.75,31.85,30.838758,62800.0,2017-09-08T00:00:00,ABTX
32.25,33.700001,32.099998,33.549999,32.484787,93600.0,2017-09-11T00:00:00,ABTX
34.049999,34.25,33.599998,33.650002,32.581608,15900.0,2017-09-12T00:00:00,ABTX
32.900002,34.5,32.900002,34.450001,33.356216,23400.0,2017-09-13T00:00:00,ABTX
34.0,34.349998,33.325001,34.099998,33.017326,15000.0,2017-09-14T00:00:00,ABTX
34.200001,34.450001,34.0,34.299999,33.210972,106300.0,2017-09-15T00:00:00,ABTX
34.200001,35.450001,34.0,34.849998,33.743511,36000.0,2017-09-18T00:00:00,ABTX
34.650002,35.450001,34.650002,35.299999,34.179218,28000.0,2017-09-19T00:00:00,ABTX
35.099998,37.049999,34.5,36.25,35.09906,25100.0,2017-09-20T00:00:00,ABTX
36.049999,36.450001,35.599998,35.900002,34.76017,28400.0,2017-09-21T00:00:00,ABTX
35.799999,36.5,35.5,36.0,34.857002,12700.0,2017-09-22T00:00:00,ABTX
35.75,36.400002,35.099998,36.150002,35.002232,25300.0,2017-09-25T00:00:00,ABTX
36.099998,36.25,35.75,36.099998,34.953819,17100.0,2017-09-26T00:00:00,ABTX
36.549999,37.349998,35.950001,37.150002,35.970486,35400.0,2017-09-27T00:00:00,ABTX
36.805,37.25,36.5,36.900002,35.728432,25000.0,2017-09-28T00:00:00,ABTX
37.0,37.325001,36.799999,36.799999,35.631592,28500.0,2017-09-29T00:00:00,ABTX
36.950001,37.25,36.400002,37.25,36.06731,18100.0,2017-10-02T00:00:00,ABTX
37.400002,37.849998,37.150002,37.700001,36.503021,27100.0,2017-10-03T00:00:00,ABTX
37.450001,38.25,37.0,37.400002,36.212551,20600.0,2017-10-04T00:00:00,ABTX
37.400002,38.049999,37.0,37.799999,36.599842,14900.0,2017-10-05T00:00:00,ABTX
37.849998,38.0,37.299999,37.549999,36.357784,8600.0,2017-10-06T00:00:00,ABTX
37.349998,37.950001,37.349998,37.849998,36.648258,7800.0,2017-10-09T00:00:00,ABTX
38.049999,38.457001,34.900002,38.349998,37.132381,16900.0,2017-10-10T00:00:00,ABTX
38.299999,38.900002,38.049999,38.549999,37.326031,58600.0,2017-10-11T00:00:00,ABTX
38.599998,38.849998,38.400002,38.549999,37.326031,30000.0,2017-10-12T00:00:00,ABTX
38.549999,39.049999,38.049999,38.400002,37.180798,20600.0,2017-10-13T00:00:00,ABTX
38.650002,38.900002,38.349998,38.5,37.277622,13800.0,2017-10-16T00:00:00,ABTX
38.400002,38.900002,38.349998,38.549999,37.326031,24100.0,2017-10-17T00:00:00,ABTX
38.450001,39.0,38.375,38.75,37.519688,25900.0,2017-10-18T00:00:00,ABTX
38.450001,39.25,38.400002,38.900002,37.664925,15900.0,2017-10-19T00:00:00,ABTX
39.25,39.349998,38.450001,39.0,37.761745,33500.0,2017-10-20T00:00:00,ABTX
38.75,38.900002,38.450001,38.650002,37.422867,27100.0,2017-10-23T00:00:00,ABTX
38.400002,39.25,38.349998,39.0,37.761745,68900.0,2017-10-24T00:00:00,ABTX
