Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
37.099998,37.610001,36.75,37.25,35.981762,100000.0,2017-07-10T00:00:00,AAON
37.200001,37.549999,36.75,37.299999,36.030056,163300.0,2017-07-11T00:00:00,AAON
37.549999,37.75,37.099998,37.549999,36.271549,66200.0,2017-07-12T00:00:00,AAON
37.549999,37.549999,36.849998,37.549999,36.271549,85300.0,2017-07-13T00:00:00,AAON
37.450001,37.799999,37.099998,37.5,36.223248,84600.0,2017-07-14T00:00:00,AAON
37.450001,37.75,37.200001,37.650002,36.368137,79500.0,2017-07-17T00:00:00,AAON
37.549999,37.700001,37.0,37.150002,35.885166,64900.0,2017-07-18T00:00:00,AAON
37.150002,37.599998,37.150002,37.549999,36.271549,56200.0,2017-07-19T00:00:00,AAON
37.599998,37.700001,37.049999,37.5,36.223248,69300.0,2017-07-20T00:00:00,AAON
37.700001,37.75,37.25,37.299999,36.030056,112400.0,2017-07-21T00:00:00,AAON
37.299999,37.299999,34.900002,35.200001,34.001556,259600.0,2017-07-24T00:00:00,AAON
35.400002,35.799999,34.849998,35.0,33.808361,384000.0,2017-07-25T00:00:00,AAON
35.25,35.25,34.299999,34.400002,33.228794,156100.0,2017-07-26T00:00:00,AAON
34.450001,34.599998,33.75,33.900002,32.745819,132000.0,2017-07-27T00:00:00,AAON
33.849998,34.099998,33.48,33.799999,32.649227,125900.0,2017-07-28T00:00:00,AAON
33.75,34.0,33.25,33.799999,32.649227,180300.0,2017-07-31T00:00:00,AAON
34.0,34.25,33.549999,33.950001,32.794117,139800.0,2017-08-01T00:00:00,AAON
33.950001,34.049999,33.349998,33.75,32.600918,89100.0,2017-08-02T00:00:00,AAON
33.400002,33.799999,29.950001,33.700001,32.55262,688500.0,2017-08-03T00:00:00,AAON
33.650002,35.299999,32.849998,35.200001,34.001556,248000.0,2017-08-04T00:00:00,AAON
35.099998,35.450001,34.400002,34.950001,33.760063,220100.0,2017-08-07T00:00:00,AAON
34.849998,35.150002,34.599998,34.900002,33.711777,176000.0,2017-08-08T00:00:00,AAON
34.75,34.75,33.650002,33.799999,32.649227,142500.0,2017-08-09T00:00:00,AAON
33.599998,33.650002,33.049999,33.400002,32.26284,117600.0,2017-08-10T00:00:00,AAON
33.549999,33.700001,33.049999,33.099998,31.973053,111200.0,2017-08-11T00:00:00,AAON
33.25,33.799999,33.25,33.700001,32.55262,72900.0,2017-08-14T00:00:00,AAON
33.799999,33.950001,32.669998,32.700001,31.586678,96100.0,2017-08-15T00:00:00,AAON
32.900002,33.0,32.400002,32.400002,31.296885,163100.0,2017-08-16T00:00:00,AAON
32.25,32.450001,31.530001,31.65,30.572418,180500.0,2017-08-17T00:00:00,AAON
31.299999,32.049999,31.299999,31.65,30.572418,118700.0,2017-08-18T00:00:00,AAON
31.700001,31.950001,31.35,31.700001,30.620718,158100.0,2017-08-21T00:00:00,AAON
31.950001,32.400002,31.83,32.25,31.151997,60100.0,2017-08-22T00:00:00,AAON
32.150002,32.150002,31.75,31.85,30.765615,67200.0,2017-08-23T00:00:00,AAON
31.9,32.0,31.450001,31.799999,30.717318,74300.0,2017-08-24T00:00:00,AAON
31.85,32.049999,31.450001,31.799999,30.717318,81400.0,2017-08-25T00:00:00,AAON
31.85,32.0,31.5,31.9,30.813908,124500.0,2017-08-28T00:00:00,AAON
31.799999,32.200001,31.6,32.0,30.910507,127100.0,2017-08-29T00:00:00,AAON
