Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
59.0,59.849998,58.75,59.549999,54.391014,130100.0,2017-07-10T00:00:00,AIT
59.349998,59.849998,58.849998,59.75,54.573689,157800.0,2017-07-11T00:00:00,AIT
60.200001,60.650002,58.549999,59.150002,54.025665,225500.0,2017-07-12T00:00:00,AIT
59.299999,59.299999,57.5,58.349998,53.294975,219000.0,2017-07-13T00:00:00,AIT
58.400002,58.599998,57.650002,58.049999,53.020954,360300.0,2017-07-14T00:00:00,AIT
58.049999,59.200001,57.75,59.200001,54.071327,279700.0,2017-07-17T00:00:00,AIT
58.849998,58.849998,57.400002,57.5,52.518589,214500.0,2017-07-18T00:00:00,AIT
57.900002,57.900002,56.900002,57.349998,52.381596,226800.0,2017-07-19T00:00:00,AIT
57.400002,57.900002,57.150002,57.599998,52.609955,120500.0,2017-07-20T00:00:00,AIT
58.049999,58.049999,56.549999,56.849998,51.924915,127600.0,2017-07-21T00:00:00,AIT
56.799999,57.200001,56.549999,57.0,52.06192,145900.0,2017-07-24T00:00:00,AIT
57.450001,58.150002,56.849998,57.650002,52.655613,144600.0,2017-07-25T00:00:00,AIT
57.75,57.75,56.599998,56.700001,51.78791,94500.0,2017-07-26T00:00:00,AIT
57.0,57.150002,56.599998,56.700001,51.78791,204000.0,2017-07-27T00:00:00,AIT
56.450001,56.849998,56.0,56.450001,51.559574,157400.0,2017-07-28T00:00:00,AIT
56.549999,56.700001,56.150002,56.5,51.605232,125800.0,2017-07-31T00:00:00,AIT
56.799999,56.799999,56.099998,56.450001,51.559574,120300.0,2017-08-01T00:00:00,AIT
56.450001,56.599998,55.599998,55.75,50.920216,156500.0,2017-08-02T00:00:00,AIT
55.5,56.049999,54.93,55.0,50.235188,233100.0,2017-08-03T00:00:00,AIT
55.25,56.049999,54.849998,56.0,51.14856,373500.0,2017-08-04T00:00:00,AIT
56.049999,56.700001,55.900002,56.049999,51.194221,236200.0,2017-08-07T00:00:00,AIT
56.099998,56.599998,55.650002,56.0,51.14856,143000.0,2017-08-08T00:00:00,AIT
55.700001,55.830002,55.25,55.5,50.691872,226700.0,2017-08-09T00:00:00,AIT
55.299999,55.599998,54.700001,54.900002,50.143852,366300.0,2017-08-10T00:00:00,AIT
54.599998,56.5,54.049999,55.450001,50.915154,409600.0,2017-08-11T00:00:00,AIT
56.150002,57.299999,55.849998,57.25,52.567944,309500.0,2017-08-14T00:00:00,AIT
57.450001,57.450001,56.299999,56.5,51.87928,237600.0,2017-08-15T00:00:00,AIT
56.650002,57.150002,56.0,56.299999,51.695637,285000.0,2017-08-16T00:00:00,AIT
56.150002,56.599998,55.049999,55.099998,50.593773,336700.0,2017-08-17T00:00:00,AIT
54.599998,55.150002,54.349998,54.400002,49.951019,409700.0,2017-08-18T00:00:00,AIT
54.349998,54.950001,54.049999,54.150002,49.72147,252700.0,2017-08-21T00:00:00,AIT
54.400002,55.049999,54.349998,54.700001,50.22649,194700.0,2017-08-22T00:00:00,AIT
54.400002,55.099998,54.0,54.950001,50.456047,201400.0,2017-08-23T00:00:00,AIT
55.150002,55.5,54.900002,55.25,50.73151,142500.0,2017-08-24T00:00:00,AIT
55.599998,56.150002,55.450001,56.0,51.420177,245000.0,2017-08-25T00:00:00,AIT
