Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
92.980003,93.860001,91.699997,91.989998,89.948578,66200.0,2017-07-10T00:00:00,ALG
92.260002,93.830002,91.209999,92.580002,90.525475,85700.0,2017-07-11T00:00:00,ALG
93.18,93.949997,92.120003,92.889999,90.828598,55600.0,2017-07-12T00:00:00,ALG
93.190002,94.010002,91.860001,92.529999,90.574104,43000.0,2017-07-13T00:00:00,ALG
92.339996,93.339996,92.269997,92.68,90.720924,35800.0,2017-07-14T00:00:00,ALG
92.690002,93.349998,92.190002,92.400002,90.446838,40500.0,2017-07-17T00:00:00,ALG
92.07,92.239998,90.980003,91.400002,89.468002,30300.0,2017-07-18T00:00:00,ALG
91.519997,92.199997,91.480003,92.050003,90.10424,43400.0,2017-07-19T00:00:00,ALG
92.0,92.580002,91.559998,92.099998,90.153183,37800.0,2017-07-20T00:00:00,ALG
92.110001,92.529999,91.330002,92.059998,90.114044,53300.0,2017-07-21T00:00:00,ALG
92.099998,93.199997,91.82,92.239998,90.290215,74100.0,2017-07-24T00:00:00,ALG
93.139999,95.589996,92.5,95.480003,93.461754,112500.0,2017-07-25T00:00:00,ALG
95.620003,95.620003,93.809998,94.110001,92.120697,32200.0,2017-07-26T00:00:00,ALG
92.019997,94.459999,92.019997,93.510002,91.533379,49600.0,2017-07-27T00:00:00,ALG
93.519997,93.959999,92.910004,93.160004,91.190773,35800.0,2017-07-28T00:00:00,ALG
92.220001,93.919998,92.220001,93.010002,91.043961,25800.0,2017-07-31T00:00:00,ALG
93.559998,94.419998,92.739998,93.309998,91.337601,51600.0,2017-08-01T00:00:00,ALG
94.059998,94.099998,91.559998,93.220001,91.249519,53800.0,2017-08-02T00:00:00,ALG
93.040001,93.879997,90.099998,91.190002,89.262428,65300.0,2017-08-03T00:00:00,ALG
91.400002,92.739998,91.150002,92.550003,90.593689,52700.0,2017-08-04T00:00:00,ALG
92.559998,92.650002,91.290001,92.43,90.476227,40700.0,2017-08-07T00:00:00,ALG
92.150002,95.400002,91.830002,94.190002,92.19902,83500.0,2017-08-08T00:00:00,ALG
93.839996,93.839996,91.510002,92.110001,90.162994,40400.0,2017-08-09T00:00:00,ALG
91.019997,92.480003,91.019997,91.519997,89.585449,48200.0,2017-08-10T00:00:00,ALG
91.440002,91.760002,90.809998,91.18,89.25264,33300.0,2017-08-11T00:00:00,ALG
91.879997,93.150002,91.190002,92.339996,90.38813,27200.0,2017-08-14T00:00:00,ALG
92.389999,93.760002,90.830002,91.059998,89.135178,35300.0,2017-08-15T00:00:00,ALG
90.519997,92.18,90.519997,91.019997,89.096024,24600.0,2017-08-16T00:00:00,ALG
90.5,91.730003,88.32,88.720001,86.844643,55800.0,2017-08-17T00:00:00,ALG
86.410004,89.849998,86.410004,88.959999,87.079567,69400.0,2017-08-18T00:00:00,ALG
88.75,89.790001,88.75,89.550003,87.657104,51800.0,2017-08-21T00:00:00,ALG
89.93,91.139999,89.690002,90.32,88.410805,26200.0,2017-08-22T00:00:00,ALG
89.839996,90.239998,89.050003,89.709999,87.813713,56700.0,2017-08-23T00:00:00,ALG
90.139999,90.139999,88.379997,88.800003,86.922958,25800.0,2017-08-24T00:00:00,ALG
87.540001,89.739998,87.540001,89.330002,87.441765,32400.0,2017-08-25T00:00:00,ALG
89.699997,89.699997,88.150002,89.099998,87.216606,30700.0,2017-08-28T00:00:00,ALG
88.610001,89.440002,87.540001,89.269997,87.383003,31700.0,2017-08-29T00:00:00,ALG
89.269997,89.980003,88.769997,89.849998,87.95076,22900.0,2017-08-30T00:00:00,ALG
88.900002,92.099998,88.900002,91.760002,89.820396,46100.0,2017-08-31T00:00:00,ALG
90.910004,92.720001,90.910004,92.019997,90.07489,34300.0,2017-09-01T00:00:00,ALG
91.970001,92.93,90.860001,91.589996,89.653961,48300.0,2017-09-05T00:00:00,ALG
91.989998,91.989998,90.330002,90.989998,89.066658,20100.0,2017-09-06T00:00:00,ALG
90.089996,91.970001,90.089996,90.68,88.763199,52400.0,2017-09-07T00:00:00,ALG
90.650002,91.580002,89.910004,90.75,88.831741,43100.0,2017-09-08T00:00:00,ALG
91.470001,91.82,90.75,90.970001,89.047073,70700.0,2017-09-11T00:00:00,ALG
91.260002,91.550003,90.75,91.089996,89.16452,38300.0,2017-09-12T00:00:00,ALG
91.18,92.860001,91.18,92.650002,90.691574,85800.0,2017-09-13T00:00:00,ALG
92.510002,94.389999,91.790001,94.279999,92.287125,63100.0,2017-09-14T00:00:00,ALG
95.150002,96.970001,94.470001,96.959999,94.910454,178100.0,2017-09-15T00:00:00,ALG
97.550003,100.269997,97.25,99.989998,97.876411,89200.0,2017-09-18T00:00:00,ALG
100.209999,101.400002,99.839996,100.779999,98.649704,54900.0,2017-09-19T00:00:00,ALG
100.690002,101.57,100.209999,101.57,99.423019,53200.0,2017-09-20T00:00:00,ALG
101.389999,102.099998,100.82,101.120003,98.982536,63600.0,2017-09-21T00:00:00,ALG
100.82,102.260002,100.489998,101.57,99.423019,31200.0,2017-09-22T00:00:00,ALG
101.940002,103.18,100.43,102.059998,99.902649,44500.0,2017-09-25T00:00:00,ALG
102.43,104.629997,102.43,103.5,101.312218,58000.0,2017-09-26T00:00:00,ALG
103.5,105.949997,102.580002,105.18,102.956711,46800.0,2017-09-27T00:00:00,ALG
105.089996,107.300003,104.440002,107.029999,104.767609,40500.0,2017-09-28T00:00:00,ALG
107.489998,107.75,106.459999,107.370003,105.100426,54000.0,2017-09-29T00:00:00,ALG
107.889999,108.900002,106.419998,108.889999,106.588287,45000.0,2017-10-02T00:00:00,ALG
108.07,111.019997,107.989998,109.970001,107.645447,83400.0,2017-10-03T00:00:00,ALG
109.82,110.139999,108.110001,108.970001,106.666595,59900.0,2017-10-04T00:00:00,ALG
109.110001,109.110001,107.489998,107.959999,105.67794,48200.0,2017-10-05T00:00:00,ALG
107.690002,108.769997,107.449997,108.489998,106.196739,38800.0,2017-10-06T00:00:00,ALG
