Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
22.549999,23.200001,22.1,23.030001,23.030001,554700.0,2017-07-10T00:00:00,ACLS
23.25,23.33,22.200001,22.4,22.4,388000.0,2017-07-11T00:00:00,ACLS
22.950001,22.950001,21.700001,21.85,21.85,1029000.0,2017-07-12T00:00:00,ACLS
21.85,22.049999,21.200001,21.5,21.5,670900.0,2017-07-13T00:00:00,ACLS
21.6,22.0,21.450001,21.799999,21.799999,436800.0,2017-07-14T00:00:00,ACLS
21.85,22.950001,21.65,22.85,22.85,552200.0,2017-07-17T00:00:00,ACLS
22.85,23.4,22.65,23.25,23.25,599400.0,2017-07-18T00:00:00,ACLS
23.200001,23.75,23.1,23.35,23.35,459500.0,2017-07-19T00:00:00,ACLS
23.35,23.43,22.9,22.9,22.9,337900.0,2017-07-20T00:00:00,ACLS
23.0,23.25,22.65,23.0,23.0,360900.0,2017-07-21T00:00:00,ACLS
23.0,23.299999,22.91,23.15,23.15,225200.0,2017-07-24T00:00:00,ACLS
23.15,23.450001,23.0,23.1,23.1,300200.0,2017-07-25T00:00:00,ACLS
23.25,23.65,23.219999,23.6,23.6,236000.0,2017-07-26T00:00:00,ACLS
23.700001,23.9,22.4,22.9,22.9,423400.0,2017-07-27T00:00:00,ACLS
22.85,23.25,22.549999,22.85,22.85,245200.0,2017-07-28T00:00:00,ACLS
22.9,23.049999,21.799999,22.200001,22.200001,385900.0,2017-07-31T00:00:00,ACLS
22.299999,22.299999,21.379999,21.4,21.4,394500.0,2017-08-01T00:00:00,ACLS
21.200001,21.549999,20.450001,20.5,20.5,478000.0,2017-08-02T00:00:00,ACLS
20.6,21.200001,20.530001,20.700001,20.700001,404000.0,2017-08-03T00:00:00,ACLS
20.700001,20.700001,18.6,20.1,20.1,680900.0,2017-08-04T00:00:00,ACLS
20.25,21.9,20.25,21.75,21.75,566400.0,2017-08-07T00:00:00,ACLS
21.85,21.92,20.65,20.700001,20.700001,376900.0,2017-08-08T00:00:00,ACLS
20.5,20.65,20.0,20.5,20.5,425400.0,2017-08-09T00:00:00,ACLS
20.35,20.450001,19.35,19.450001,19.450001,476400.0,2017-08-10T00:00:00,ACLS
19.549999,20.4,19.450001,20.299999,20.299999,448500.0,2017-08-11T00:00:00,ACLS
