Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
49.049999,49.049999,48.0,48.099998,44.88802,121200.0,2017-07-10T00:00:00,ABCB
48.049999,48.400002,47.150002,47.799999,44.608047,245400.0,2017-07-11T00:00:00,ABCB
47.650002,48.200001,46.939999,47.200001,44.048119,191700.0,2017-07-12T00:00:00,ABCB
47.400002,47.75,46.900002,47.25,44.094776,131100.0,2017-07-13T00:00:00,ABCB
46.799999,46.98,46.049999,46.75,43.628159,444100.0,2017-07-14T00:00:00,ABCB
46.700001,47.25,46.450001,46.849998,43.721481,186900.0,2017-07-17T00:00:00,ABCB
46.450001,47.049999,46.200001,46.799999,43.674816,97800.0,2017-07-18T00:00:00,ABCB
46.799999,47.349998,46.650002,47.099998,43.954788,81900.0,2017-07-19T00:00:00,ABCB
47.099998,47.700001,46.799999,47.150002,44.00145,112200.0,2017-07-20T00:00:00,ABCB
51.25,51.279999,46.349998,46.950001,43.814808,218100.0,2017-07-21T00:00:00,ABCB
46.299999,47.25,46.150002,47.099998,43.954788,254500.0,2017-07-24T00:00:00,ABCB
47.5,47.849998,46.900002,47.200001,44.048119,186300.0,2017-07-25T00:00:00,ABCB
47.25,47.25,45.950001,45.950001,42.881584,135100.0,2017-07-26T00:00:00,ABCB
46.0,46.450001,45.470001,46.150002,43.068226,142300.0,2017-07-27T00:00:00,ABCB
46.0,46.200001,45.400002,45.75,42.694946,102000.0,2017-07-28T00:00:00,ABCB
45.799999,46.299999,45.049999,45.799999,42.7416,142700.0,2017-07-31T00:00:00,ABCB
46.099998,47.049999,45.849998,46.549999,43.441517,117200.0,2017-08-01T00:00:00,ABCB
46.400002,46.599998,45.75,45.799999,42.7416,221600.0,2017-08-02T00:00:00,ABCB
45.700001,46.150002,45.380001,45.450001,42.414974,111100.0,2017-08-03T00:00:00,ABCB
45.849998,46.549999,45.599998,46.25,43.161556,120000.0,2017-08-04T00:00:00,ABCB
46.299999,46.299999,45.25,45.349998,42.321648,195600.0,2017-08-07T00:00:00,ABCB
45.150002,46.299999,45.0,45.650002,42.601616,97800.0,2017-08-08T00:00:00,ABCB
45.099998,45.849998,44.68,44.849998,41.855042,142700.0,2017-08-09T00:00:00,ABCB
44.400002,44.599998,43.599998,43.650002,40.735165,105200.0,2017-08-10T00:00:00,ABCB
43.950001,44.049999,42.98,43.25,40.361881,122000.0,2017-08-11T00:00:00,ABCB
43.5,45.150002,43.5,45.099998,42.088348,235200.0,2017-08-14T00:00:00,ABCB
45.400002,45.599998,44.75,44.849998,41.855042,168600.0,2017-08-15T00:00:00,ABCB
45.0,45.25,44.599998,45.0,41.995018,122000.0,2017-08-16T00:00:00,ABCB
44.849998,45.0,43.450001,43.599998,40.688511,187700.0,2017-08-17T00:00:00,ABCB
43.25,43.700001,43.150002,43.349998,40.455204,638800.0,2017-08-18T00:00:00,ABCB
43.349998,43.599998,42.799999,43.450001,40.548519,108600.0,2017-08-21T00:00:00,ABCB
43.700001,43.950001,43.450001,43.75,40.828487,76600.0,2017-08-22T00:00:00,ABCB
43.299999,44.25,43.299999,43.700001,40.781826,67300.0,2017-08-23T00:00:00,ABCB
44.0,44.900002,43.650002,44.400002,41.435097,215100.0,2017-08-24T00:00:00,ABCB
44.599998,44.75,43.950001,44.400002,41.435097,108200.0,2017-08-25T00:00:00,ABCB
44.549999,44.549999,44.049999,44.25,41.295105,99600.0,2017-08-28T00:00:00,ABCB
43.700001,44.0,43.5,43.799999,40.875145,85300.0,2017-08-29T00:00:00,ABCB
43.75,44.099998,43.5,43.650002,40.735165,94300.0,2017-08-30T00:00:00,ABCB
43.799999,44.299999,43.580002,44.049999,41.108467,131500.0,2017-08-31T00:00:00,ABCB
44.099998,44.900002,44.049999,44.75,41.761723,153900.0,2017-09-01T00:00:00,ABCB
