Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
30.0,31.0,26.5,26.5,25.804457,1200.0,2020-11-25T00:00:00,AAN
26.35,26.35,22.299999,22.299999,21.714695,5200.0,2020-11-27T00:00:00,AAN
23.288,23.5,19.190001,19.190001,18.686323,65100.0,2020-11-30T00:00:00,AAN
21.700001,22.110001,16.74,18.41,17.926794,8782600.0,2020-12-01T00:00:00,AAN
18.129999,18.6,17.26,18.25,17.770996,2105400.0,2020-12-02T00:00:00,AAN
18.389999,19.139999,18.030001,18.75,18.257872,1555600.0,2020-12-03T00:00:00,AAN
18.75,19.32,18.66,19.0,18.501308,1390600.0,2020-12-04T00:00:00,AAN
18.99,19.209999,17.75,18.0,17.527557,1481500.0,2020-12-07T00:00:00,AAN
17.75,18.030001,16.58,17.23,16.777767,3246400.0,2020-12-08T00:00:00,AAN
17.450001,17.700001,16.950001,17.290001,16.836193,1793400.0,2020-12-09T00:00:00,AAN
17.1,17.700001,17.09,17.620001,17.157532,728800.0,2020-12-10T00:00:00,AAN
17.469999,17.790001,17.32,17.719999,17.254902,844500.0,2020-12-11T00:00:00,AAN
18.08,18.559999,17.950001,17.98,17.50808,1038500.0,2020-12-14T00:00:00,AAN
18.01,18.27,17.440001,17.99,17.51782,964100.0,2020-12-15T00:00:00,AAN
18.0,18.4,17.9,18.030001,17.55677,542400.0,2020-12-16T00:00:00,AAN
17.879999,18.82,17.530001,18.75,18.257872,670900.0,2020-12-17T00:00:00,AAN
18.809999,18.98,17.52,18.16,17.683357,1919800.0,2020-12-18T00:00:00,AAN
17.83,18.190001,17.379999,18.01,17.537296,674300.0,2020-12-21T00:00:00,AAN
18.059999,18.059999,17.1,17.129999,16.680389,768000.0,2020-12-22T00:00:00,AAN
17.209999,17.450001,16.52,16.75,16.310366,798700.0,2020-12-23T00:00:00,AAN
16.76,17.059999,16.540001,16.780001,16.339577,356600.0,2020-12-24T00:00:00,AAN
16.98,17.139999,16.200001,16.370001,15.940339,1187400.0,2020-12-28T00:00:00,AAN
16.4,17.0,16.379999,16.92,16.475904,474900.0,2020-12-29T00:00:00,AAN
17.08,18.299999,17.01,18.120001,17.644407,413800.0,2020-12-30T00:00:00,AAN
18.07,19.379999,17.92,18.959999,18.462358,541700.0,2020-12-31T00:00:00,AAN
19.129999,19.25,17.99,18.809999,18.316294,555600.0,2021-01-04T00:00:00,AAN
18.65,19.99,18.530001,19.57,19.056347,528400.0,2021-01-05T00:00:00,AAN
